"FL_DATE","AIRLINE_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-05-01,20304,"SEA","Seattle, WA","WA","PSC","Pasco/Kennewick/Richland, WA","WA","1118",0.00,0.00,"1214",0.00,0.00,0.00,"",0.00,31.00,1.00,172.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","CMH","Columbus, OH","OH","1554",0.00,0.00,"1839",0.00,0.00,0.00,"",0.00,86.00,1.00,626.00,,,,,,
2017-05-01,20304,"LGB","Long Beach, CA","CA","SLC","Salt Lake City, UT","UT","1008",0.00,0.00,"1259",0.00,0.00,0.00,"",0.00,86.00,1.00,588.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","LGB","Long Beach, CA","CA","0827",0.00,0.00,"0925",0.00,0.00,0.00,"",0.00,85.00,1.00,588.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","LGB","Long Beach, CA","CA","2021",0.00,0.00,"2111",0.00,0.00,0.00,"",0.00,89.00,1.00,588.00,,,,,,
2017-05-01,20304,"LAX","Los Angeles, CA","CA","TUS","Tucson, AZ","AZ","1451",6.00,0.00,"1619",3.00,0.00,0.00,"",0.00,67.00,1.00,451.00,,,,,,
2017-05-01,20304,"TUS","Tucson, AZ","AZ","LAX","Los Angeles, CA","CA","1703",0.00,0.00,"1853",3.00,0.00,0.00,"",0.00,69.00,1.00,451.00,,,,,,
2017-05-01,20304,"GTF","Great Falls, MT","MT","SLC","Salt Lake City, UT","UT","1143",0.00,0.00,"1308",0.00,0.00,0.00,"",0.00,66.00,1.00,463.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","GTF","Great Falls, MT","MT","0939",0.00,0.00,"1121",2.00,0.00,0.00,"",0.00,73.00,1.00,463.00,,,,,,
2017-05-01,20304,"MOT","Minot, ND","ND","MSP","Minneapolis, MN","MN","",,,"",,,1.00,"B",0.00,,1.00,449.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","MOT","Minot, ND","ND","",,,"",,,1.00,"B",0.00,,1.00,449.00,,,,,,
2017-05-01,20304,"BZN","Bozeman, MT","MT","SLC","Salt Lake City, UT","UT","1833",0.00,0.00,"1942",0.00,0.00,0.00,"",0.00,59.00,1.00,347.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","BZN","Bozeman, MT","MT","1654",14.00,0.00,"1808",8.00,0.00,0.00,"",0.00,52.00,1.00,347.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","FWA","Fort Wayne, IN","IN","1945",0.00,0.00,"2224",0.00,0.00,0.00,"",0.00,68.00,1.00,488.00,,,,,,
2017-05-01,20304,"TUS","Tucson, AZ","AZ","LAX","Los Angeles, CA","CA","1157",0.00,0.00,"1331",0.00,0.00,0.00,"",0.00,69.00,1.00,451.00,,,,,,
2017-05-01,20304,"LAS","Las Vegas, NV","NV","LAX","Los Angeles, CA","CA","1939",25.00,1.00,"2050",14.00,0.00,0.00,"",0.00,44.00,1.00,236.00,,,,,,
2017-05-01,20304,"LAX","Los Angeles, CA","CA","LAS","Las Vegas, NV","NV","1752",47.00,1.00,"1855",33.00,1.00,0.00,"",0.00,41.00,1.00,236.00,0.00,0.00,0.00,0.00,33.00,
2017-05-01,20304,"HLN","Helena, MT","MT","SLC","Salt Lake City, UT","UT","0619",0.00,0.00,"0729",0.00,0.00,0.00,"",0.00,54.00,1.00,402.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","SBN","South Bend, IN","IN","1530",0.00,0.00,"1643",12.00,0.00,0.00,"",0.00,32.00,1.00,157.00,,,,,,
2017-05-01,20304,"OMA","Omaha, NE","NE","SLC","Salt Lake City, UT","UT","1802",0.00,0.00,"1941",0.00,0.00,0.00,"",0.00,145.00,1.00,840.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","OMA","Omaha, NE","NE","1420",0.00,0.00,"1725",0.00,0.00,0.00,"",0.00,104.00,1.00,840.00,,,,,,
2017-05-01,20304,"DLH","Duluth, MN","MN","MSP","Minneapolis, MN","MN","1416",0.00,0.00,"1534",10.00,0.00,0.00,"",0.00,36.00,1.00,144.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","DLH","Duluth, MN","MN","1257",0.00,0.00,"1354",0.00,0.00,0.00,"",0.00,32.00,1.00,144.00,,,,,,
2017-05-01,20304,"SUN","Sun Valley/Hailey/Ketchum, ID","ID","SLC","Salt Lake City, UT","UT","0651",0.00,0.00,"0736",0.00,0.00,0.00,"",0.00,35.00,1.00,222.00,,,,,,
2017-05-01,20304,"FWA","Fort Wayne, IN","IN","MSP","Minneapolis, MN","MN","0743",14.00,0.00,"0845",20.00,1.00,0.00,"",0.00,76.00,1.00,488.00,14.00,0.00,6.00,0.00,0.00,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","TUL","Tulsa, OK","OK","1355",0.00,0.00,"1715",0.00,0.00,0.00,"",0.00,105.00,1.00,926.00,,,,,,
2017-05-01,20304,"TUL","Tulsa, OK","OK","SLC","Salt Lake City, UT","UT","1800",0.00,0.00,"1948",3.00,0.00,0.00,"",0.00,142.00,1.00,926.00,,,,,,
2017-05-01,20304,"TUS","Tucson, AZ","AZ","SLC","Salt Lake City, UT","UT","1155",13.00,0.00,"1440",1.00,0.00,0.00,"",0.00,87.00,1.00,601.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","OMA","Omaha, NE","NE","1718",96.00,1.00,"1817",88.00,1.00,0.00,"",0.00,93.00,1.00,651.00,0.00,0.00,0.00,0.00,88.00,
2017-05-01,20304,"OMA","Omaha, NE","NE","DTW","Detroit, MI","MI","1839",69.00,1.00,"2136",66.00,1.00,0.00,"",0.00,86.00,1.00,651.00,0.00,0.00,0.00,0.00,66.00,
2017-05-01,20304,"LGB","Long Beach, CA","CA","SLC","Salt Lake City, UT","UT","1322",0.00,0.00,"1603",0.00,0.00,0.00,"",0.00,84.00,1.00,588.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","LGB","Long Beach, CA","CA","1201",0.00,0.00,"1244",0.00,0.00,0.00,"",0.00,87.00,1.00,588.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","DEN","Denver, CO","CO","0828",0.00,0.00,"0945",0.00,0.00,0.00,"",0.00,59.00,1.00,391.00,,,,,,
2017-05-01,20304,"BIL","Billings, MT","MT","SLC","Salt Lake City, UT","UT","1302",0.00,0.00,"1417",0.00,0.00,0.00,"",0.00,59.00,1.00,387.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","BIL","Billings, MT","MT","1053",0.00,0.00,"1216",0.00,0.00,0.00,"",0.00,58.00,1.00,387.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","DSM","Des Moines, IA","IA","1426",31.00,1.00,"1755",29.00,1.00,0.00,"",0.00,133.00,1.00,955.00,0.00,0.00,0.00,0.00,29.00,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","ORD","Chicago, IL","IL","0942",0.00,0.00,"1400",0.00,0.00,0.00,"",0.00,153.00,1.00,1250.00,,,,,,
2017-05-01,20304,"BUR","Burbank, CA","CA","SLC","Salt Lake City, UT","UT","0700",0.00,0.00,"1010",0.00,0.00,0.00,"",0.00,86.00,1.00,574.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","BUR","Burbank, CA","CA","2025",0.00,0.00,"2121",0.00,0.00,0.00,"",0.00,86.00,1.00,574.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","MFR","Medford, OR","OR","2214",4.00,0.00,"2254",0.00,0.00,0.00,"",0.00,88.00,1.00,575.00,,,,,,
2017-05-01,20304,"BUR","Burbank, CA","CA","SLC","Salt Lake City, UT","UT","1017",10.00,0.00,"1305",0.00,0.00,0.00,"",0.00,84.00,1.00,574.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","BUR","Burbank, CA","CA","0822",0.00,0.00,"0934",7.00,0.00,0.00,"",0.00,87.00,1.00,574.00,,,,,,
2017-05-01,20304,"BMI","Bloomington/Normal, IL","IL","MSP","Minneapolis, MN","MN","1503",0.00,0.00,"1634",0.00,0.00,0.00,"",0.00,71.00,1.00,375.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","BMI","Bloomington/Normal, IL","IL","1304",0.00,0.00,"1440",0.00,0.00,0.00,"",0.00,61.00,1.00,375.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","XNA","Fayetteville, AR","AR","1425",0.00,0.00,"1621",0.00,0.00,0.00,"",0.00,88.00,1.00,596.00,,,,,,
2017-05-01,20304,"ATL","Atlanta, GA","GA","CHA","Chattanooga, TN","TN","1431",0.00,0.00,"1515",0.00,0.00,0.00,"",0.00,22.00,1.00,106.00,,,,,,
2017-05-01,20304,"CHA","Chattanooga, TN","TN","ATL","Atlanta, GA","GA","1544",0.00,0.00,"1636",0.00,0.00,0.00,"",0.00,28.00,1.00,106.00,,,,,,
2017-05-01,20304,"EUG","Eugene, OR","OR","SLC","Salt Lake City, UT","UT","1235",0.00,0.00,"1521",0.00,0.00,0.00,"",0.00,86.00,1.00,618.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","EUG","Eugene, OR","OR","1058",0.00,0.00,"1148",0.00,0.00,0.00,"",0.00,95.00,1.00,618.00,,,,,,
2017-05-01,20304,"EUG","Eugene, OR","OR","SLC","Salt Lake City, UT","UT","0610",0.00,0.00,"0855",0.00,0.00,0.00,"",0.00,89.00,1.00,618.00,,,,,,
2017-05-01,20304,"PSC","Pasco/Kennewick/Richland, WA","WA","SEA","Seattle, WA","WA","0533",0.00,0.00,"0640",0.00,0.00,0.00,"",0.00,41.00,1.00,172.00,,,,,,
2017-05-01,20304,"FAT","Fresno, CA","CA","SLC","Salt Lake City, UT","UT","1219",0.00,0.00,"1452",0.00,0.00,0.00,"",0.00,77.00,1.00,501.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","FAT","Fresno, CA","CA","1104",0.00,0.00,"1148",0.00,0.00,0.00,"",0.00,76.00,1.00,501.00,,,,,,
2017-05-01,20304,"RAP","Rapid City, SD","SD","MSP","Minneapolis, MN","MN","0618",0.00,0.00,"0909",0.00,0.00,0.00,"",0.00,75.00,1.00,489.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","OKC","Oklahoma City, OK","OK","1535",0.00,0.00,"1727",9.00,0.00,0.00,"",0.00,137.00,1.00,900.00,,,,,,
2017-05-01,20304,"OKC","Oklahoma City, OK","OK","DTW","Detroit, MI","MI","1752",0.00,0.00,"2059",0.00,0.00,0.00,"",0.00,103.00,1.00,900.00,,,,,,
2017-05-01,20304,"LAX","Los Angeles, CA","CA","SAN","San Diego, CA","CA","2244",29.00,1.00,"2353",40.00,1.00,0.00,"",0.00,26.00,1.00,109.00,0.00,0.00,11.00,0.00,29.00,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","COS","Colorado Springs, CO","CO","2015",0.00,0.00,"2138",0.00,0.00,0.00,"",0.00,60.00,1.00,411.00,,,,,,
2017-05-01,20304,"MDW","Chicago, IL","IL","MSP","Minneapolis, MN","MN","0820",1205.00,1.00,"1010",1225.00,1.00,0.00,"",0.00,67.00,1.00,349.00,1205.00,0.00,20.00,0.00,0.00,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","MDW","Chicago, IL","IL","1036",41.00,1.00,"1212",34.00,1.00,0.00,"",0.00,66.00,1.00,349.00,0.00,0.00,0.00,0.00,34.00,
2017-05-01,20304,"DTW","Detroit, MI","MI","LEX","Lexington, KY","KY","2013",0.00,0.00,"2138",0.00,0.00,0.00,"",0.00,51.00,1.00,296.00,,,,,,
2017-05-01,20304,"SEA","Seattle, WA","WA","SLC","Salt Lake City, UT","UT","2039",0.00,0.00,"2328",0.00,0.00,0.00,"",0.00,79.00,1.00,689.00,,,,,,
2017-05-01,20304,"MBS","Saginaw/Bay City/Midland, MI","MI","MSP","Minneapolis, MN","MN","0705",0.00,0.00,"0735",0.00,0.00,0.00,"",0.00,66.00,1.00,463.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","MLI","Moline, IL","IL","1555",0.00,0.00,"1629",2.00,0.00,0.00,"",0.00,64.00,1.00,373.00,,,,,,
2017-05-01,20304,"MLI","Moline, IL","IL","DTW","Detroit, MI","MI","1654",0.00,0.00,"1920",0.00,0.00,0.00,"",0.00,65.00,1.00,373.00,,,,,,
2017-05-01,20304,"MBS","Saginaw/Bay City/Midland, MI","MI","DTW","Detroit, MI","MI","0806",0.00,0.00,"0855",0.00,0.00,0.00,"",0.00,27.00,1.00,98.00,,,,,,
2017-05-01,20304,"LAX","Los Angeles, CA","CA","BOI","Boise, ID","ID","2014",9.00,0.00,"2332",18.00,1.00,0.00,"",0.00,106.00,1.00,674.00,0.00,0.00,18.00,0.00,0.00,
2017-05-01,20304,"SEA","Seattle, WA","WA","BOI","Boise, ID","ID","2041",0.00,0.00,"2251",0.00,0.00,0.00,"",0.00,52.00,1.00,399.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","RAP","Rapid City, SD","SD","1112",0.00,0.00,"1157",0.00,0.00,0.00,"",0.00,78.00,1.00,489.00,,,,,,
2017-05-01,20304,"RAP","Rapid City, SD","SD","MSP","Minneapolis, MN","MN","1226",0.00,0.00,"1504",0.00,0.00,0.00,"",0.00,76.00,1.00,489.00,,,,,,
2017-05-01,20304,"ATL","Atlanta, GA","GA","FWA","Fort Wayne, IN","IN","2023",83.00,1.00,"2212",87.00,1.00,0.00,"",0.00,83.00,1.00,508.00,0.00,0.00,4.00,0.00,83.00,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","TUL","Tulsa, OK","OK","1424",0.00,0.00,"1616",0.00,0.00,0.00,"",0.00,85.00,1.00,615.00,,,,,,
2017-05-01,20304,"TUL","Tulsa, OK","OK","MSP","Minneapolis, MN","MN","1659",0.00,0.00,"1851",0.00,0.00,0.00,"",0.00,97.00,1.00,615.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","IAH","Houston, TX","TX","0850",10.00,0.00,"1101",3.00,0.00,0.00,"",0.00,166.00,1.00,1075.00,,,,,,
2017-05-01,20304,"GFK","Grand Forks, ND","ND","MSP","Minneapolis, MN","MN","0851",56.00,1.00,"1007",50.00,1.00,0.00,"",0.00,55.00,1.00,284.00,50.00,0.00,0.00,0.00,0.00,
2017-05-01,20304,"RAP","Rapid City, SD","SD","MSP","Minneapolis, MN","MN","1602",0.00,0.00,"1843",0.00,0.00,0.00,"",0.00,83.00,1.00,489.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","ATW","Appleton, WI","WI","1436",40.00,1.00,"1445",25.00,1.00,0.00,"",0.00,50.00,1.00,296.00,7.00,0.00,0.00,0.00,18.00,
2017-05-01,20304,"DTW","Detroit, MI","MI","LAN","Lansing, MI","MI","1352",0.00,0.00,"1430",0.00,0.00,0.00,"",0.00,20.00,1.00,74.00,,,,,,
2017-05-01,20304,"LAN","Lansing, MI","MI","DTW","Detroit, MI","MI","1455",0.00,0.00,"1541",0.00,0.00,0.00,"",0.00,26.00,1.00,74.00,,,,,,
2017-05-01,20304,"CMH","Columbus, OH","OH","DTW","Detroit, MI","MI","1938",0.00,0.00,"2031",0.00,0.00,0.00,"",0.00,33.00,1.00,155.00,,,,,,
2017-05-01,20304,"LAX","Los Angeles, CA","CA","TUS","Tucson, AZ","AZ","1940",10.00,0.00,"2112",10.00,0.00,0.00,"",0.00,67.00,1.00,451.00,,,,,,
2017-05-01,20304,"RNO","Reno, NV","NV","SLC","Salt Lake City, UT","UT","1025",0.00,0.00,"1257",0.00,0.00,0.00,"",0.00,65.00,1.00,422.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","RNO","Reno, NV","NV","0841",0.00,0.00,"0911",0.00,0.00,0.00,"",0.00,62.00,1.00,422.00,,,,,,
2017-05-01,20304,"HLN","Helena, MT","MT","MSP","Minneapolis, MN","MN","0534",0.00,0.00,"0907",0.00,0.00,0.00,"",0.00,127.00,1.00,913.00,,,,,,
2017-05-01,20304,"HLN","Helena, MT","MT","SLC","Salt Lake City, UT","UT","1312",2.00,0.00,"1431",0.00,0.00,0.00,"",0.00,59.00,1.00,402.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","HLN","Helena, MT","MT","1057",0.00,0.00,"1240",5.00,0.00,0.00,"",0.00,66.00,1.00,402.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","ISN","Williston, ND","ND","2015",0.00,0.00,"2143",0.00,0.00,0.00,"",0.00,73.00,1.00,546.00,,,,,,
2017-05-01,20304,"ISN","Williston, ND","ND","MSP","Minneapolis, MN","MN","0549",0.00,0.00,"0730",0.00,0.00,0.00,"",0.00,82.00,1.00,546.00,,,,,,
2017-05-01,20304,"CMH","Columbus, OH","OH","MSP","Minneapolis, MN","MN","1328",0.00,0.00,"1405",0.00,0.00,0.00,"",0.00,82.00,1.00,626.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","CMH","Columbus, OH","OH","1001",6.00,0.00,"1300",7.00,0.00,0.00,"",0.00,91.00,1.00,626.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","AZO","Kalamazoo, MI","MI","1951",0.00,0.00,"2040",0.00,0.00,0.00,"",0.00,27.00,1.00,113.00,,,,,,
2017-05-01,20304,"SUN","Sun Valley/Hailey/Ketchum, ID","ID","SLC","Salt Lake City, UT","UT","1234",0.00,0.00,"1334",0.00,0.00,0.00,"",0.00,38.00,1.00,222.00,,,,,,
2017-05-01,20304,"LNK","Lincoln, NE","NE","MSP","Minneapolis, MN","MN","0647",0.00,0.00,"0828",3.00,0.00,0.00,"",0.00,71.00,1.00,331.00,,,,,,
2017-05-01,20304,"LGB","Long Beach, CA","CA","SLC","Salt Lake City, UT","UT","1835",0.00,0.00,"2118",0.00,0.00,0.00,"",0.00,88.00,1.00,588.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","LGB","Long Beach, CA","CA","1658",0.00,0.00,"1750",0.00,0.00,0.00,"",0.00,86.00,1.00,588.00,,,,,,
2017-05-01,20304,"CVG","Cincinnati, OH","KY","IAH","Houston, TX","TX","0856",0.00,0.00,"1043",12.00,0.00,0.00,"",0.00,142.00,1.00,871.00,,,,,,
2017-05-01,20304,"IAH","Houston, TX","TX","CVG","Cincinnati, OH","KY","1115",3.00,0.00,"1432",0.00,0.00,0.00,"",0.00,104.00,1.00,871.00,,,,,,
2017-05-01,20304,"PIA","Peoria, IL","IL","ATL","Atlanta, GA","GA","1039",0.00,0.00,"1335",0.00,0.00,0.00,"",0.00,89.00,1.00,565.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","MBS","Saginaw/Bay City/Midland, MI","MI","1954",0.00,0.00,"2037",0.00,0.00,0.00,"",0.00,23.00,1.00,98.00,,,,,,
2017-05-01,20304,"MFR","Medford, OR","OR","SLC","Salt Lake City, UT","UT","1235",0.00,0.00,"1511",0.00,0.00,0.00,"",0.00,75.00,1.00,575.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","MFR","Medford, OR","OR","1111",0.00,0.00,"1211",1.00,0.00,0.00,"",0.00,88.00,1.00,575.00,,,,,,
2017-05-01,20304,"MLI","Moline, IL","IL","DTW","Detroit, MI","MI","0619",0.00,0.00,"0910",10.00,0.00,0.00,"",0.00,73.00,1.00,373.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","ICT","Wichita, KS","KS","2006",0.00,0.00,"2216",4.00,0.00,0.00,"",0.00,75.00,1.00,545.00,,,,,,
2017-05-01,20304,"CLT","Charlotte, NC","NC","MSP","Minneapolis, MN","MN","1432",2.00,0.00,"1604",0.00,0.00,0.00,"",0.00,123.00,1.00,930.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","CLT","Charlotte, NC","NC","0955",0.00,0.00,"1402",22.00,1.00,0.00,"",0.00,138.00,1.00,930.00,0.00,0.00,22.00,0.00,0.00,
2017-05-01,20304,"DTW","Detroit, MI","MI","DFW","Dallas/Fort Worth, TX","TX","1742",0.00,0.00,"1934",0.00,0.00,0.00,"",0.00,151.00,1.00,986.00,,,,,,
2017-05-01,20304,"SBN","South Bend, IN","IN","ATL","Atlanta, GA","GA","0601",1.00,0.00,"0810",14.00,0.00,0.00,"",0.00,108.00,1.00,566.00,,,,,,
2017-05-01,20304,"BIS","Bismarck/Mandan, ND","ND","MSP","Minneapolis, MN","MN","1712",0.00,0.00,"1851",0.00,0.00,0.00,"",0.00,71.00,1.00,386.00,,,,,,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","BIS","Bismarck/Mandan, ND","ND","1518",0.00,0.00,"1650",0.00,0.00,0.00,"",0.00,59.00,1.00,386.00,,,,,,
2017-05-01,20304,"SEA","Seattle, WA","WA","BOI","Boise, ID","ID","1154",0.00,0.00,"1432",1.00,0.00,0.00,"",0.00,53.00,1.00,399.00,,,,,,
2017-05-01,20304,"CLT","Charlotte, NC","NC","MSP","Minneapolis, MN","MN","1952",144.00,1.00,"2139",147.00,1.00,0.00,"",0.00,127.00,1.00,930.00,0.00,0.00,3.00,0.00,144.00,
2017-05-01,20304,"MSP","Minneapolis, MN","MN","CLT","Charlotte, NC","NC","1312",0.00,0.00,"1915",,,0.00,"",1.00,,1.00,930.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","CVG","Cincinnati, OH","KY","1754",0.00,0.00,"1913",6.00,0.00,0.00,"",0.00,50.00,1.00,229.00,,,,,,
2017-05-01,20304,"ORD","Chicago, IL","IL","SLC","Salt Lake City, UT","UT","0634",0.00,0.00,"0858",0.00,0.00,0.00,"",0.00,176.00,1.00,1250.00,,,,,,
2017-05-01,20304,"CVG","Cincinnati, OH","KY","MCI","Kansas City, MO","MO","1428",0.00,0.00,"1526",3.00,0.00,0.00,"",0.00,95.00,1.00,539.00,,,,,,
2017-05-01,20304,"MCI","Kansas City, MO","MO","CVG","Cincinnati, OH","KY","1557",0.00,0.00,"1838",0.00,0.00,0.00,"",0.00,78.00,1.00,539.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","OKC","Oklahoma City, OK","OK","2039",4.00,0.00,"2210",0.00,0.00,0.00,"",0.00,132.00,1.00,900.00,,,,,,
2017-05-01,20304,"MOT","Minot, ND","ND","MSP","Minneapolis, MN","MN","0848",0.00,0.00,"1028",0.00,0.00,0.00,"",0.00,79.00,1.00,449.00,,,,,,
2017-05-01,20304,"CVG","Cincinnati, OH","KY","DTW","Detroit, MI","MI","1535",0.00,0.00,"1636",0.00,0.00,0.00,"",0.00,41.00,1.00,229.00,,,,,,
2017-05-01,20304,"CVG","Cincinnati, OH","KY","DTW","Detroit, MI","MI","0908",6.00,0.00,"1056",37.00,1.00,0.00,"",0.00,45.00,1.00,229.00,0.00,0.00,31.00,0.00,6.00,
2017-05-01,20304,"DTW","Detroit, MI","MI","MLI","Moline, IL","IL","2031",0.00,0.00,"2052",0.00,0.00,0.00,"",0.00,60.00,1.00,373.00,,,,,,
2017-05-01,20304,"MFR","Medford, OR","OR","SLC","Salt Lake City, UT","UT","0615",15.00,1.00,"0855",9.00,0.00,0.00,"",0.00,80.00,1.00,575.00,,,,,,
2017-05-01,20304,"ONT","Ontario, CA","CA","SLC","Salt Lake City, UT","UT","1640",0.00,0.00,"1932",0.00,0.00,0.00,"",0.00,89.00,1.00,558.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","ONT","Ontario, CA","CA","1518",0.00,0.00,"1559",0.00,0.00,0.00,"",0.00,78.00,1.00,558.00,,,,,,
2017-05-01,20304,"MSN","Madison, WI","WI","MSP","Minneapolis, MN","MN","1006",50.00,1.00,"1114",40.00,1.00,0.00,"",0.00,44.00,1.00,228.00,0.00,0.00,0.00,0.00,40.00,
2017-05-01,20304,"CVG","Cincinnati, OH","KY","MCI","Kansas City, MO","MO","0913",4.00,0.00,"1008",10.00,0.00,0.00,"",0.00,86.00,1.00,539.00,,,,,,
2017-05-01,20304,"MCI","Kansas City, MO","MO","CVG","Cincinnati, OH","KY","1036",7.00,0.00,"1309",0.00,0.00,0.00,"",0.00,73.00,1.00,539.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","EUG","Eugene, OR","OR","2222",0.00,0.00,"2310",0.00,0.00,0.00,"",0.00,94.00,1.00,618.00,,,,,,
2017-05-01,20304,"ONT","Ontario, CA","CA","SLC","Salt Lake City, UT","UT","1007",0.00,0.00,"1250",0.00,0.00,0.00,"",0.00,84.00,1.00,558.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","ONT","Ontario, CA","CA","0835",0.00,0.00,"0922",0.00,0.00,0.00,"",0.00,78.00,1.00,558.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","SBN","South Bend, IN","IN","2015",16.00,1.00,"2105",4.00,0.00,0.00,"",0.00,32.00,1.00,157.00,,,,,,
2017-05-01,20304,"IAH","Houston, TX","TX","MSP","Minneapolis, MN","MN","0732",0.00,0.00,"1021",0.00,0.00,0.00,"",0.00,144.00,1.00,1034.00,,,,,,
2017-05-01,20304,"SBN","South Bend, IN","IN","DTW","Detroit, MI","MI","0641",0.00,0.00,"0822",34.00,1.00,0.00,"",0.00,35.00,1.00,157.00,0.00,0.00,34.00,0.00,0.00,
2017-05-01,20304,"DTW","Detroit, MI","MI","DFW","Dallas/Fort Worth, TX","TX","2037",8.00,0.00,"2242",6.00,0.00,0.00,"",0.00,153.00,1.00,986.00,,,,,,
2017-05-01,20304,"GEG","Spokane, WA","WA","SEA","Seattle, WA","WA","0922",0.00,0.00,"1043",0.00,0.00,0.00,"",0.00,48.00,1.00,224.00,,,,,,
2017-05-01,20304,"SEA","Seattle, WA","WA","GEG","Spokane, WA","WA","0734",0.00,0.00,"0840",0.00,0.00,0.00,"",0.00,40.00,1.00,224.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","GTF","Great Falls, MT","MT","2026",6.00,0.00,"2150",0.00,0.00,0.00,"",0.00,69.00,1.00,463.00,,,,,,
2017-05-01,20304,"DTW","Detroit, MI","MI","CID","Cedar Rapids/Iowa City, IA","IA","2029",0.00,0.00,"2104",0.00,0.00,0.00,"",0.00,72.00,1.00,430.00,,,,,,
2017-05-01,20304,"PSP","Palm Springs, CA","CA","SLC","Salt Lake City, UT","UT","0607",0.00,0.00,"0855",0.00,0.00,0.00,"",0.00,83.00,1.00,541.00,,,,,,
2017-05-01,20304,"MOT","Minot, ND","ND","MSP","Minneapolis, MN","MN","0459",0.00,0.00,"0629",0.00,0.00,0.00,"",0.00,72.00,1.00,449.00,,,,,,
2017-05-01,20304,"MSO","Missoula, MT","MT","SLC","Salt Lake City, UT","UT","1745",0.00,0.00,"1910",0.00,0.00,0.00,"",0.00,65.00,1.00,436.00,,,,,,
2017-05-01,20304,"SLC","Salt Lake City, UT","UT","MSO","Missoula, MT","MT","1544",0.00,0.00,"1714",0.00,0.00,0.00,"",0.00,67.00,1.00,436.00,,,,,,
